0,1,2,3,4,5,6,7,8
2015/08/25(星期二),4710,30,4210,30.0,4500.0,100.0,3500.0,100.0
2015/08/26(星期三),4640,70,4140,70.0,4400.0,100.0,3400.0,100.0
2015/08/27(星期四),4600,40,4100,40.0,4500.0,100.0,3500.0,100.0
2015/08/28(星期五),4590,10,4090,10.0,4500.0,0.0,3500.0,0.0
2015/08/29(星期六),4600,10,4100,10.0,4500.0,0.0,3500.0,0.0
2015/08/31(星期一),4620,20,4120,20.0,4500.0,0.0,3500.0,0.0
2015/09/01(星期二),4640,20,4140,20.0,4500.0,0.0,3500.0,0.0
2015/09/02(星期三),4640,0,4140,0.0,4500.0,0.0,3500.0,0.0
2015/09/03(星期四),4630,10,4130,10.0,4500.0,0.0,3500.0,0.0
2015/09/04(星期五),4570,60,4070,60.0,4400.0,100.0,3400.0,100.0
2015/09/07(星期一),4600,30,4100,30.0,4400.0,0.0,3400.0,0.0
2015/09/08(星期二),4620,20,4120,20.0,4500.0,100.0,3500.0,100.0
2015/09/09(星期三),4600,20,4100,20.0,4500.0,0.0,3500.0,0.0
2015/09/10(星期四),4550,50,4050,50.0,4400.0,100.0,3400.0,100.0
2015/09/11(星期五),4540,10,4040,10.0,4400.0,0.0,3400.0,0.0
2015/09/12(星期六),4540,0,4040,0.0,4400.0,0.0,3400.0,0.0
2015/09/14(星期一),4530,10,4030,10.0,4400.0,0.0,3400.0,0.0
2015/09/15(星期二),4540,10,4040,10.0,4400.0,0.0,3400.0,0.0
2015/09/16(星期三),4530,10,4030,10.0,4400.0,0.0,3400.0,0.0
2015/09/17(星期四),4570,40,4070,40.0,4400.0,0.0,3400.0,0.0
2015/09/18(星期五),4590,20,4090,20.0,4400.0,0.0,3400.0,0.0
2015/09/21(星期一),4630,40,4130,40.0,4400.0,0.0,3400.0,0.0
2015/09/22(星期二),4640,10,4140,10.0,4400.0,0.0,3400.0,0.0
2015/09/23(星期三),4620,20,4120,20.0,4300.0,100.0,3300.0,100.0
2015/09/24(星期四),4670,50,4170,50.0,4300.0,0.0,3300.0,0.0
2015/09/25(星期五),4740,70,4240,70.0,4400.0,100.0,3400.0,100.0
2015/09/26(星期六),4710,30,4210,30.0,4400.0,0.0,3400.0,0.0
2015/09/28(星期一),4710,0,4210,0.0,4400.0,0.0,3400.0,0.0
2015/09/29(星期二),4680,30,4180,30.0,4400.0,0.0,3400.0,0.0
2015/09/30(星期三),4650,30,4150,30.0,4200.0,200.0,3200.0,200.0
2015/1/17(星期六),4480,30,3980,30.0,4000.0,0.0,3000.0,30.0
2015/1/24(星期六),4400,0,3900,0.0,4000.0,0.0,3000.0,0.0
2015/10/01(星期四),4590,60,4090,60.0,4200.0,0.0,3200.0,0.0
2015/10/02(星期五),4600,10,4100,10.0,4200.0,0.0,3200.0,0.0
2015/10/03(星期六),4650,50,4150,50.0,4200.0,0.0,3200.0,0.0
2015/10/05(星期一),4660,10,4160,10.0,4200.0,0.0,3200.0,0.0
2015/10/06(星期二),4650,10,4150,10.0,4200.0,0.0,3200.0,0.0
2015/10/07(星期三),4690,40,4190,40.0,4300.0,100.0,3300.0,100.0
2015/10/08(星期四),4670,20,4170,20.0,4300.0,0.0,3300.0,0.0
2015/10/09(星期五),4660,10,4160,10.0,4300.0,0.0,3300.0,0.0
2015/10/10(星期六),4680,20,4180,20.0,4300.0,0.0,3300.0,0.0
2015/10/12(星期一),4690,10,4190,10.0,4400.0,100.0,3400.0,100.0
2015/10/13(星期二),4690,0,4190,0.0,4400.0,0.0,3400.0,0.0
2015/10/14(星期三),4760,70,4260,70.0,4400.0,0.0,3400.0,0.0
2015/10/15(星期四),4750,10,4250,10.0,4400.0,0.0,3400.0,0.0
2015/10/16(星期五),4750,0,4250,0.0,4400.0,0.0,3400.0,0.0
2015/10/17(星期六),4740,10,4240,10.0,4400.0,0.0,3400.0,0.0
2015/10/19(星期一),4740,0,4240,0.0,4400.0,0.0,3400.0,0.0
2015/10/20(星期二),4730,10,4230,10.0,4400.0,0.0,3400.0,0.0
2015/10/21(星期三),4750,20,4250,20.0,4500.0,0.0,3500.0,0.0
2015/10/22(星期四),4730,20,4230,20.0,4500.0,0.0,3500.0,0.0
2015/10/23(星期五),4730,0,4230,0.0,4500.0,0.0,3500.0,0.0
2015/10/24(星期六),4730,0,4230,0.0,4500.0,0.0,3500.0,0.0
2015/10/26(星期一),4730,0,4230,0.0,4500.0,0.0,3500.0,0.0
2015/10/27(星期二),4730,0,4230,0.0,4400.0,0.0,3400.0,0.0
2015/10/28(星期三),4740,10,4240,10.0,4400.0,0.0,3400.0,0.0
2015/10/29(星期四),4730,10,4230,10.0,4500.0,0.0,3500.0,0.0
2015/10/30(星期五),4690,40,4190,40.0,4400.0,100.0,3400.0,100.0
2015/10/31(星期六),4660,30,4160,30.0,4400.0,0.0,3400.0,0.0
2015/11/02(星期一),4660,0,4160,0.0,4400.0,0.0,3400.0,0.0
2015/11/03(星期二),4630,30,4130,30.0,4400.0,0.0,3400.0,0.0
2015/11/04(星期三),4570,60,4070,60.0,4400.0,0.0,3400.0,0.0
2015/11/05(星期四),4530,40,4030,40.0,4300.0,100.0,3300.0,100.0
2015/11/06(星期五),4530,0,4030,0.0,4300.0,0.0,3300.0,0.0
2015/11/07(星期六),4490,40,3990,40.0,4300.0,0.0,3300.0,0.0
2015/11/09(星期一),4500,10,4000,10.0,4300.0,0.0,3300.0,0.0
2015/11/10(星期二),4500,0,4000,0.0,4200.0,100.0,3200.0,100.0
2015/11/11(星期三),4500,0,4000,0.0,4100.0,100.0,3100.0,100.0
2015/11/12(星期四),4480,20,3980,20.0,4100.0,0.0,3100.0,0.0
2015/11/13(星期五),4460,20,3960,20.0,4000.0,100.0,3000.0,100.0
2015/11/14(星期六),4460,0,3960,0.0,4000.0,0.0,3000.0,0.0
2015/11/16(星期一),4510,50,4010,0.0,4000.0,0.0,3000.0,0.0
2015/11/17(星期二),4480,30,3980,30.0,4000.0,0.0,3000.0,0.0
2015/11/18(星期三),4420,60,3920,60.0,4000.0,0.0,3000.0,0.0
2015/11/19(星期四),4450,30,3950,30.0,4000.0,0.0,3000.0,0.0
2015/11/20(星期五),4450,0,3950,0.0,4000.0,0.0,3000.0,0.0
2015/11/21(星期六),4430,20,3930,20.0,4000.0,0.0,3000.0,0.0
2015/11/23(星期一),4400,30,3900,30.0,4000.0,0.0,3000.0,0.0
2015/11/24(星期二),4400,0,3900,0.0,4000.0,0.0,3000.0,0.0
2015/11/25(星期三),4420,20,3920,20.0,3900.0,100.0,2900.0,100.0
2015/11/26(星期四),4390,30,3890,30.0,3900.0,0.0,2900.0,0.0
2015/11/27(星期五),4400,10,3900,10.0,3900.0,0.0,2900.0,0.0
2015/11/28(星期六),4380,20,3880,20.0,3900.0,0.0,2900.0,0.0
2015/11/30(星期一),4350,30,3850,30.0,3800.0,100.0,2800.0,100.0
2015/12/01(星期二),4410,60,3910,60.0,3900.0,100.0,2900.0,100.0
2015/12/02(星期三),4410,0,3910,0.0,3900.0,0.0,2900.0,0.0
2015/12/03(星期四),4350,60,3850,60.0,3900.0,0.0,2900.0,0.0
2015/12/04(星期五),4380,30,3880,30.0,3900.0,0.0,2900.0,0.0
2015/12/05(星期六),4450,70,3950,70.0,3900.0,0.0,2900.0,0.0
2015/12/07(星期一),4470,20,3970,20.0,4000.0,100.0,3000.0,100.0
2015/12/08(星期二),4420,50,3920,50.0,4000.0,0.0,3000.0,0.0
2015/12/09(星期三),4450,30,3950,30.0,4000.0,0.0,3000.0,0.0
2015/12/10(星期四),4440,10,3940,10.0,4000.0,0.0,3000.0,0.0
2015/12/11(星期五),4420,20,3920,20.0,4000.0,0.0,3000.0,0.0
2015/12/12(星期六),4440,20,3940,20.0,3800.0,200.0,2800.0,200.0
2015/12/14(星期一),4460,20,3960,20.0,3900.0,100.0,2900.0,100.0
2015/12/15(星期二),4410,50,3910,50.0,3900.0,0.0,2900.0,0.0
2015/12/16(星期三),4400,10,3900,10.0,4000.0,100.0,3000.0,100.0
2015/12/17(星期四),4420,20,3920,20.0,4000.0,0.0,3000.0,0.0
2015/12/18(星期五),4380,40,3880,40.0,3900.0,100.0,2900.0,100.0
2015/12/19(星期六),4420,40,3920,40.0,4000.0,100.0,3000.0,100.0
2015/12/21(星期一),4420,0,3920,0.0,4000.0,0.0,3000.0,0.0
2015/12/22(星期二),4450,30,3950,30.0,4000.0,0.0,3000.0,0.0
2015/12/23(星期三),4430,20,3930,20.0,4000.0,0.0,3000.0,0.0
2015/12/24(星期四),4430,0,3930,0.0,4000.0,0.0,3000.0,0.0
2015/12/25(星期五),4440,10,3940,10.0,4000.0,0.0,3000.0,0.0
2015/12/26(星期六),4440,0,3940,0.0,4000.0,0.0,3000.0,0.0
2015/12/28(星期一),4430,10,3930,10.0,4000.0,0.0,3000.0,0.0
2015/12/29(星期二),4440,10,3940,10.0,4000.0,0.0,3000.0,0.0
2015/12/30(星期三),4430,10,3930,10.0,4100.0,100.0,3100.0,100.0
2015/12/31(星期四),4410,20,3910,20.0,4000.0,100.0,3000.0,100.0
2016/01/02(星期六),4670,0,4170,0.0,4100.0,0.0,3100.0,0.0
2016/01/04(星期一),4430,20,3930,20.0,4100.0,100.0,3100.0,100.0
2016/01/05(星期二),4470,40,3970,40.0,4100.0,0.0,3100.0,0.0
2016/01/06(星期三),4470,0,3970,0.0,4100.0,0.0,3100.0,0.0
2016/01/07(星期四),4560,90,4060,90.0,4100.0,0.0,3100.0,0.0
2016/01/08(星期五),4570,10,4070,10.0,4100.0,0.0,3100.0,0.0
2016/01/09(星期六),4570,0,4070,0.0,4100.0,0.0,3100.0,0.0
2016/01/11(星期一),4590,20,4090,20.0,4100.0,0.0,3100.0,0.0
2016/01/12(星期二),4580,10,4080,10.0,4100.0,0.0,3100.0,0.0
2016/01/13(星期三),4550,30,4050,30.0,4000.0,100.0,3000.0,100.0
2016/01/14(星期四),4570,20,4070,20.0,4000.0,0.0,3000.0,0.0
2016/01/15(星期五),4550,20,4050,20.0,4000.0,0.0,3000.0,0.0
2016/01/18(星期一),4570,20,4070,20.0,3900.0,100.0,2900.0,100.0
2016/01/19(星期二),4570,0,4070,0.0,3900.0,0.0,2900.0,0.0
2016/01/20(星期三),4580,10,4080,10.0,3900.0,0.0,2900.0,0.0
2016/01/21(星期四),4620,40,4120,40.0,3900.0,0.0,2900.0,0.0
2016/01/22(星期五),4620,0,4120,0.0,3900.0,0.0,2900.0,0.0
2016/01/23(星期六),4600,20,4100,20.0,3900.0,0.0,2900.0,0.0
2016/01/25(星期一),4610,10,4110,10.0,3900.0,0.0,2900.0,0.0
2016/01/26(星期二),4640,30,4140,30.0,4000.0,100.0,3000.0,100.0
2016/01/27(星期三),4690,50,4190,50.0,4100.0,100.0,3100.0,100.0
2016/01/28(星期四),4690,0,4190,0.0,4100.0,0.0,3100.0,0.0
2016/01/29(星期五),4670,20,4170,20.0,4100.0,0.0,3100.0,0.0
2016/01/30(星期六),4660,10,4160,10.0,4100.0,0.0,3100.0,0.0
2016/02/01(星期一),4670,10,4170,10.0,4100.0,0.0,3100.0,0.0
2016/02/02(星期二),4680,10,4180,10.0,4100.0,0.0,3100.0,0.0
2016/02/03(星期三),4700,20,4200,20.0,4100.0,0.0,3100.0,0.0
2016/02/04(星期四),4720,20,4220,20.0,4100.0,0.0,3100.0,0.0
2016/02/05(星期五),4740,40,4240,20.0,4200.0,100.0,3200.0,100.0
2016/02/15(星期一),4990,250,4490,250.0,4400.0,200.0,3400.0,200.0
2016/02/16(星期二),4890,100,4390,100.0,4300.0,100.0,3300.0,100.0
2016/02/17(星期三),4910,20,4410,20.0,4300.0,0.0,3300.0,0.0
2016/02/18(星期四),4930,20,4430,20.0,4300.0,0.0,3300.0,0.0
2016/02/19(星期五),5000,70,4500,70.0,4300.0,0.0,3300.0,0.0
2016/02/20(星期六),4990,10,4490,10.0,4300.0,0.0,3300.0,0.0
2016/02/22(星期一),4990,0,4490,0.0,4300.0,0.0,3300.0,0.0
2016/02/23(星期二),4980,10,4480,10.0,4300.0,0.0,3300.0,0.0
2016/02/24(星期三),5020,40,4520,40.0,4300.0,0.0,3300.0,0.0
2016/02/25(星期四),5040,20,4540,20.0,4300.0,0.0,3300.0,0.0
2016/02/26(星期五),5050,10,4550,10.0,4300.0,0.0,3300.0,0.0
2016/02/27(星期六),4980,70,4480,70.0,4200.0,100.0,3200.0,100.0
2016/02/29(星期一),5000,20,4500,20.0,4200.0,0.0,3200.0,0.0
2016/03/01(星期二),5070,70,4570,70.0,4300.0,100.0,3300.0,100.0
2016/03/02(星期三),5010,60,4510,60.0,4300.0,0.0,3300.0,0.0
2016/03/03(星期四),5110,100,4610,100.0,4300.0,0.0,3300.0,0.0
2016/03/04(星期五),5070,40,4570,40.0,4300.0,0.0,3300.0,0.0
2016/03/05(星期六),5060,10,4560,10.0,4300.0,0.0,3300.0,0.0
2016/03/07(星期一),5060,0,4560,0.0,4300.0,0.0,3300.0,0.0
2016/03/08(星期二),5090,30,4590,30.0,4300.0,0.0,3300.0,0.0
2016/03/09(星期三),5070,20,4570,20.0,4400.0,100.0,3400.0,100.0
2016/03/10(星期四),5070,0,4570,0.0,4400.0,0.0,3400.0,0.0
2016/03/11(星期五),5130,60,4630,60.0,4400.0,0.0,3400.0,0.0
2016/03/12(星期六),5060,70,4560,70.0,4400.0,0.0,3400.0,0.0
2016/03/14(星期一),5050,10,4550,10.0,4400.0,0.0,3400.0,0.0
2016/03/15(星期二),5000,50,4500,50.0,4400.0,0.0,3400.0,0.0
2016/03/16(星期三),5000,0,4500,0.0,4400.0,0.0,3400.0,0.0
2016/03/17(星期四),5040,40,4540,40.0,4400.0,0.0,3400.0,0.0
2016/03/18(星期五),5050,10,4550,10.0,4400.0,0.0,3400.0,0.0
2016/03/19(星期六),5030,20,4530,20.0,4400.0,0.0,3400.0,0.0
2016/03/21(星期一),5020,10,4520,10.0,4400.0,0.0,3400.0,0.0
2016/03/22(星期二),5000,20,4500,20.0,4400.0,0.0,3400.0,0.0
2016/03/23(星期三),5020,20,4520,20.0,4400.0,0.0,3400.0,0.0
2016/03/24(星期四),4950,70,4450,70.0,4300.0,100.0,3300.0,100.0
2016/03/25(星期五),4950,0,4450,0.0,4300.0,0.0,3300.0,0.0
2016/03/26(星期六),4950,0,4450,0.0,4300.0,0.0,3300.0,0.0
2016/03/28(星期一),4950,0,4450,0.0,4300.0,0.0,3300.0,0.0
2016/03/29(星期二),4950,0,4450,0.0,4300.0,0.0,3300.0,0.0
2016/03/30(星期三),4990,0,4490,0.0,4300.0,0.0,3300.0,0.0
2016/03/31(星期四),4930,60,4430,60.0,4300.0,0.0,3300.0,0.0
2016/04/01(星期五),4950,20,4450,20.0,4300.0,0.0,3300.0,0.0
2016/04/02(星期六),4930,20,4430,20.0,4300.0,0.0,3300.0,0.0
2016/04/05(星期二),4960,30,4460,30.0,4300.0,0.0,3300.0,0.0
2016/04/06(星期三),4960,0,4460,0.0,4300.0,0.0,3300.0,0.0
2016/04/07(星期四),4950,10,4450,10.0,4300.0,0.0,3300.0,0.0
2016/04/08(星期五),4990,40,4490,40.0,4300.0,0.0,3300.0,0.0
2016/04/09(星期六),4990,0,4490,0.0,4300.0,0.0,3300.0,0.0
2016/04/11(星期一),5030,40,4530,40.0,4300.0,0.0,3300.0,0.0
2016/04/12(星期二),5030,0,4530,0.0,4400.0,100.0,3400.0,100.0
2016/04/13(星期三),5030,0,4530,0.0,4400.0,0.0,3400.0,0.0
2016/04/14(星期四),4980,50,4480,50.0,4400.0,0.0,3400.0,0.0
2016/04/15(星期五),4960,20,4460,20.0,4400.0,0.0,3400.0,0.0
2016/04/16(星期六),4980,20,4480,20.0,4400.0,0.0,3400.0,0.0
2016/04/18(星期一),4990,10,4490,10.0,4400.0,0.0,3400.0,0.0
2016/04/19(星期二),4970,20,4470,20.0,4400.0,0.0,3400.0,0.0
2016/04/20(星期三),5020,50,4520,20.0,4500.0,100.0,3500.0,100.0
2016/04/21(星期四),5010,10,4510,10.0,4500.0,0.0,3500.0,0.0
2016/04/22(星期五),5020,10,4520,10.0,4500.0,0.0,3500.0,0.0
2016/04/23(星期六),4980,40,4480,40.0,4500.0,0.0,3500.0,0.0
2016/04/25(星期一),4980,0,4480,0.0,4500.0,0.0,3500.0,0.0
2016/04/26(星期二),4990,10,4490,10.0,4500.0,0.0,3500.0,0.0
2016/04/27(星期三),5010,20,4510,20.0,4500.0,0.0,3500.0,0.0
2016/04/28(星期四),5010,0,4510,0.0,4500.0,0.0,3500.0,0.0
2016/04/29(星期五),5090,80,4590,80.0,4700.0,0.0,3700.0,0.0
2016/04/30(星期六),5160,70,4660,70.0,4700.0,0.0,3700.0,0.0
2016/05/03(星期二),5150,10,4650,10.0,4700.0,0.0,3700.0,0.0
2016/05/04(星期三),5130,20,4630,20.0,4700.0,0.0,3700.0,0.0
2016/05/05(星期四),5120,10,4620,10.0,4700.0,0.0,3700.0,0.0
2016/05/06(星期五),5120,0,4620,0.0,4700.0,0.0,3700.0,0.0
2016/05/07(星期六),5150,30,4650,30.0,4700.0,0.0,3700.0,0.0
2016/05/09(星期一),5140,10,4640,10.0,4700.0,0.0,3700.0,0.0
2016/05/10(星期二),5100,40,4600,40.0,4600.0,100.0,3600.0,100.0
2016/05/11(星期三),5120,20,4620,20.0,4600.0,0.0,3600.0,0.0
2016/05/12(星期四),5120,0,4620,0.0,4600.0,0.0,3600.0,0.0
2016/05/13(星期五),5110,10,4610,10.0,4600.0,0.0,3600.0,0.0
2016/05/14(星期六),5120,10,4620,10.0,4600.0,0.0,3600.0,0.0
2016/05/16(星期一),5140,20,4640,20.0,4600.0,0.0,3600.0,0.0
2016/05/17(星期二),5140,0,4640,0.0,4600.0,0.0,3600.0,0.0
2016/05/18(星期三),5140,0,4640,0.0,4600.0,0.0,3600.0,0.0
2016/05/19(星期四),5110,30,4610,30.0,4600.0,0.0,3600.0,0.0
2016/05/20(星期五),5110,0,4610,0.0,4600.0,0.0,3600.0,0.0
2016/05/21(星期六),5110,0,4610,0.0,4600.0,0.0,3600.0,0.0
2016/05/23(星期一),5100,10,4600,10.0,4600.0,0.0,3600.0,0.0
2016/05/24(星期二),5090,10,4590,10.0,4500.0,100.0,3500.0,100.0
2016/05/25(星期三),5020,70,4520,70.0,4500.0,0.0,3500.0,0.0
2016/05/26(星期四),5020,0,4520,0.0,4500.0,0.0,3500.0,0.0
2016/05/27(星期五),4960,60,4460,60.0,4400.0,0.0,3400.0,0.0
2016/05/28(星期六),4940,20,4440,20.0,4400.0,0.0,3400.0,0.0
2016/05/30(星期一),4920,20,4420,20.0,4400.0,0.0,3400.0,0.0
2016/05/31(星期二),4950,30,4450,30.0,4400.0,0.0,3400.0,0.0
2016/06/01(星期三),4990,40,4490,40.0,4400.0,0.0,3400.0,0.0
2016/06/02(星期四),4970,20,4470,20.0,4400.0,0.0,3400.0,0.0
2016/06/03(星期五),4970,0,4470,0.0,4400.0,0.0,3400.0,0.0
2016/06/04(星期六),5010,40,4510,40.0,4400.0,0.0,3400.0,0.0
2016/06/06(星期一),5020,10,4520,10.0,4400.0,0.0,3400.0,0.0
2016/06/07(星期二),5020,0,4520,0.0,4400.0,0.0,3400.0,0.0
2016/06/08(星期三),5010,10,4510,10.0,4400.0,0.0,3400.0,0.0
2016/06/09(星期四),5050,40,4550,50.0,4400.0,0.0,3400.0,0.0
2016/06/10(星期五),5070,20,4570,20.0,4400.0,0.0,3400.0,0.0
2016/06/11(星期六),5080,10,4580,10.0,4400.0,0.0,3400.0,0.0
2016/06/13(星期一),5120,40,4620,40.0,4400.0,0.0,3400.0,0.0
2016/06/14(星期二),5130,10,4630,10.0,4400.0,0.0,3400.0,0.0
2016/06/15(星期三),5140,10,4640,10.0,4400.0,0.0,3400.0,0.0
2016/06/16(星期四),5180,40,4680,40.0,4400.0,0.0,3400.0,0.0
2016/06/17(星期五),5130,50,4630,50.0,4400.0,0.0,3400.0,0.0
2016/06/18(星期六),5170,40,4670,40.0,4400.0,0.0,3400.0,0.0
2016/06/20(星期一),5130,40,4630,40.0,4400.0,0.0,3400.0,0.0
2016/06/21(星期二),5130,0,4630,0.0,4400.0,0.0,3400.0,0.0
2016/06/22(星期三),5070,60,4570,60.0,4400.0,0.0,3400.0,0.0
2016/06/23(星期四),5060,10,4560,10.0,4400.0,0.0,3400.0,0.0
2016/06/24(星期五),5160,100,4660,100.0,4400.0,0.0,3400.0,0.0
2016/06/25(星期六),5230,70,4730,70.0,4400.0,0.0,3400.0,0.0
2016/06/27(星期一),5270,40,4770,40.0,4400.0,0.0,3400.0,0.0
2016/06/28(星期二),5260,10,4760,10.0,4400.0,0.0,3400.0,0.0
2016/06/29(星期三),5260,0,4760,0.0,4400.0,0.0,3400.0,0.0
2016/06/30(星期四),5220,40,4720,40.0,4400.0,0.0,3400.0,0.0
2016/07/01(星期五),5250,30,4750,30.0,4400.0,0.0,3400.0,0.0
2016/07/02(星期六),5280,30,4780,30.0,4500.0,100.0,3500.0,100.0
2016/07/04(星期一),5320,40,4820,40.0,4600.0,100.0,3600.0,100.0
2016/07/05(星期二),5310,10,4810,10.0,4600.0,0.0,3600.0,0.0
2016/07/06(星期三),5420,110,4920,110.0,4700.0,100.0,3700.0,100.0
2016/07/07(星期四),5420,0,4920,0.0,4800.0,100.0,3800.0,100.0
2016/07/11(星期一),5420,0,4920,0.0,4800.0,0.0,3800.0,0.0
2016/07/12(星期二),5410,10,4910,10.0,4800.0,0.0,3800.0,0.0
2016/07/13(星期三),5340,70,4840,70.0,4800.0,0.0,3800.0,0.0
2016/07/14(星期四),5360,20,4860,20.0,4800.0,0.0,3800.0,0.0
2016/07/15(星期五),5280,80,4780,80.0,4800.0,0.0,3800.0,0.0
2016/07/16(星期六),5310,30,4810,30.0,4800.0,0.0,3800.0,0.0
2016/07/18(星期一),5280,30,4780,30.0,4700.0,100.0,3700.0,100.0
2016/07/19(星期二),5290,10,4790,10.0,4700.0,0.0,3700.0,0.0
2016/07/20(星期三),5290,0,4790,0.0,4700.0,0.0,3700.0,0.0
2016/07/21(星期四),5250,40,4750,40.0,4700.0,0.0,3700.0,0.0
2016/07/22(星期五),5300,50,4800,50.0,4800.0,100.0,3800.0,100.0
2016/07/23(星期六),5270,30,4770,30.0,4800.0,0.0,3800.0,0.0
2016/07/25(星期一),5270,0,4770,0.0,4800.0,0.0,3800.0,0.0
2016/07/26(星期二),5280,10,4780,10.0,4800.0,0.0,3800.0,0.0
2016/07/27(星期三),5260,20,4760,20.0,4800.0,0.0,3800.0,0.0
2016/07/28(星期四),5300,40,4800,40.0,4900.0,100.0,3900.0,100.0
2016/07/29(星期五),5390,90,4890,90.0,4900.0,0.0,3900.0,0.0
2016/07/30(星期六),5320,70,4820,70.0,4900.0,0.0,3900.0,0.0
2016/08/01(星期一),5320,0,4820,0.0,4900.0,0.0,3900.0,0.0
2016/08/02(星期二),5300,20,4800,20.0,4900.0,0.0,3900.0,0.0
2016/08/03(星期三),5340,40,4840,40.0,5000.0,0.0,4000.0,0.0
2016/08/04(星期四),5320,20,4820,20.0,4900.0,100.0,3900.0,100.0
2016/08/05(星期五),5320,0,4820,0.0,4900.0,0.0,3900.0,0.0
2016/08/06(星期六),5260,60,4760,60.0,4800.0,100.0,3800.0,100.0
2016/08/08(星期一),5240,20,4740,20.0,4800.0,0.0,3800.0,0.0
2016/08/09(星期二),5230,10,4730,10.0,4800.0,0.0,3800.0,0.0
2016/08/10(星期三),5250,20,4750,20.0,4800.0,0.0,3800.0,0.0
2016/08/11(星期四),5230,20,4730,20.0,4800.0,0.0,3800.0,0.0
2016/08/12(星期五),5230,0,4730,30.0,4800.0,0.0,3800.0,0.0
2016/08/13(星期六),5230,0,4730,0.0,4800.0,0.0,3800.0,0.0
2016/08/15(星期一),5240,10,4740,10.0,4800.0,0.0,3800.0,0.0
2016/08/16(星期二),5240,0,4740,0.0,4800.0,0.0,3800.0,0.0
2016/08/17(星期三),5250,10,4750,10.0,4800.0,0.0,3800.0,0.0
2016/08/18(星期四),5270,20,4770,20.0,4800.0,0.0,3800.0,0.0
2016/08/19(星期五),5270,0,4770,0.0,4800.0,0.0,3800.0,0.0
2016/08/20(星期六),5260,10,4760,10.0,4800.0,0.0,3800.0,0.0
2016/08/22(星期一),5270,10,4770,10.0,4800.0,0.0,3800.0,0.0
2016/08/23(星期二),5270,0,4770,0.0,4800.0,0.0,3800.0,0.0
2016/08/24(星期三),5280,10,4780,10.0,4800.0,0.0,3800.0,0.0
2016/08/25(星期四),5240,40,4740,40.0,4700.0,100.0,3700.0,100.0
2016/08/26(星期五),5240,0,4740,0.0,4700.0,0.0,3700.0,0.0
2016/08/27(星期六),5210,30,4710,30.0,4700.0,0.0,3700.0,0.0
2016/08/29(星期一),5230,20,4730,20.0,4700.0,0.0,3700.0,0.0
2016/08/30(星期二),5230,0,4730,0.0,4700.0,0.0,3700.0,0.0
2016/08/31(星期三),5210,20,4710,20.0,4700.0,0.0,3700.0,0.0
2016/09/01(星期四),5200,10,4700,10.0,4600.0,100.0,3600.0,100.0
2016/09/02(星期五),5200,0,4700,0.0,4600.0,0.0,3600.0,0.0
2016/09/03(星期六),5230,30,4730,30.0,4600.0,0.0,3600.0,0.0
2016/09/05(星期一),5220,10,4720,10.0,4600.0,0.0,3600.0,0.0
2016/09/06(星期二),5200,20,4700,20.0,4600.0,0.0,3600.0,0.0
2016/09/07(星期三),5250,50,4750,50.0,4700.0,100.0,3700.0,100.0
2016/09/08(星期四),5240,10,4740,10.0,4700.0,0.0,3700.0,0.0
2016/09/09(星期五),5240,0,4740,0.0,4700.0,0.0,3700.0,0.0
2016/09/10(星期六),5220,20,4720,20.0,4600.0,100.0,3600.0,100.0
2016/09/12(星期一),5230,10,4730,10.0,4600.0,0.0,3600.0,0.0
2016/09/13(星期二),5240,10,4740,10.0,4600.0,0.0,3600.0,0.0
2016/09/14(星期三),5220,20,4720,20.0,4500.0,100.0,3500.0,100.0
2016/09/19(星期一),5180,40,4680,40.0,4400.0,100.0,3400.0,100.0
2016/09/20(星期二),5160,20,4660,20.0,4500.0,100.0,3500.0,100.0
2016/09/21(星期三),5170,10,4670,10.0,4500.0,0.0,3500.0,0.0
2016/09/22(星期四),5220,50,4720,50.0,4600.0,100.0,3600.0,100.0
2016/09/23(星期五),5220,0,4720,0.0,4600.0,0.0,3600.0,0.0
2016/09/24(星期六),5220,0,4720,0.0,4600.0,0.0,3600.0,0.0
2016/09/26(星期一),5220,0,4720,0.0,4600.0,0.0,3600.0,0.0
2016/09/29(星期四),5180,40,4680,40.0,4500.0,100.0,3500.0,100.0
2016/09/30(星期五),5190,10,4690,10.0,4500.0,0.0,3500.0,0.0
2016/10/01(星期六),5160,30,4660,30.0,4500.0,0.0,3500.0,0.0
2016/10/03(星期一),5170,10,4670,0.0,4500.0,0.0,3500.0,0.0
2016/10/04(星期二),5140,30,4640,30.0,4400.0,100.0,3400.0,100.0
2016/10/05(星期三),5010,130,4510,130.0,4300.0,100.0,3300.0,100.0
2016/10/06(星期四),4990,20,4490,20.0,4300.0,0.0,3300.0,0.0
2016/10/07(星期五),4960,30,4460,30.0,4300.0,0.0,3300.0,0.0
2016/10/08(星期六),4960,0,4460,0.0,4300.0,0.0,3300.0,0.0
2016/10/11(星期二),4990,30,4490,30.0,4300.0,0.0,3300.0,0.0
2016/10/12(星期三),4980,10,4480,10.0,4200.0,100.0,3300.0,100.0
2016/10/13(星期四),4990,10,4490,10.0,4200.0,0.0,3200.0,0.0
2016/10/14(星期五),4990,0,4490,0.0,4200.0,0.0,3200.0,0.0
2016/10/15(星期六),4970,20,4470,20.0,4100.0,100.0,3100.0,100.0
2016/10/17(星期一),4990,20,4490,20.0,4200.0,100.0,3200.0,100.0
